Company Name,Ticker,Period Ending,Month and Year,Corresponding Date,Last Sale Price,Revenue ($M),Gross Profit Margin,EBITDA ($M),EBITDA Margin,Net Income ($M),Normalized Net Income ($M),Normalized Net Income Margin,Normalized Basic EPS,Diluted EPS incl extra items,Primary Industry,Debt to Equity,Current Ratio,EBITDA/Int Expense,US YOY CPI,Unemployment Rate,Fed Funds Rate,Book Value/Share,Year,Last Sale Price Change From Baseline (%),Revenue ($M) Change From Baseline (%),EBITDA ($M) Change From Baseline (%)
Albemarle Corporation,NYSE:ALB,FQ22022,Jun2022,2022-06-30,208.98,1479.593,0.392624,517.079,0.301492,406.773,313.5585,0.211922,2.67733,3.46,Commodity Chemicals ,0.5704910000000001,1.88022,24.01325,0.0905976,0.036000000000000004,0.0158,51.95697,2022.0,154.9158331300317,77.82201849857705,144.8302312037462
Albemarle Corporation,NYSE:ALB,FQ12022,Mar2022,2022-03-31,221.15,1127.728,0.39817199999999997,393.933,0.290281,253.383,205.00475,0.181785,1.75119,2.15,Commodity Chemicals ,0.43769399999999997,1.11085,14.65689,0.0854246,0.036000000000000004,0.0033,49.75221,2022.0,169.7609172969017,35.53380509191602,86.52218997249038
Albemarle Corporation,NYSE:ALB,FQ42021,Dec2021,2021-12-31,233.77,894.204,0.276328,253.855,0.235912,-3.824,98.2195,0.10984,0.83949,-0.03612,Commodity Chemicals ,0.43971899999999997,1.06367,50.73709,0.07036400000000001,0.039,0.0007000000000000001,48.0729,2021.0,185.15491583313005,7.468175524959617,20.197065327013846
Albemarle Corporation,NYSE:ALB,FQ32021,Sep2021,2021-09-30,218.97,830.566,0.300124,202.338,0.16886700000000002,-392.781,88.902,0.107037,0.76007,-3.36,Commodity Chemicals ,0.371912,1.30613,43.13376,0.0539035,0.047,0.0006,48.67764,2021.0,167.10173212978776,-0.18003422813628922,-4.195569107808284
Albemarle Corporation,NYSE:ALB,FQ22021,Jun2021,2021-06-30,168.46,773.896,0.320995,182.471,0.156413,424.6,57.99575,0.074939,0.4965,3.62,Commodity Chemicals ,0.348842,2.18428,32.96287,0.0539145,0.059000000000000004,0.0008,52.72178,2021.0,105.4891436935838,-6.990808399353897,-13.602337132278091
Albemarle Corporation,NYSE:ALB,FQ12021,Mar2021,2021-03-31,146.11,829.291,0.317966,225.722,0.19710999999999998,95.677,82.98088,0.100062,0.73701,0.84,Commodity Chemicals ,0.363842,2.10793,14.92807,0.026197599999999998,0.061,0.0006,49.23306,2021.0,78.2263966821176,-0.33326763325896935,6.876453013508585
Albemarle Corporation,NYSE:ALB,FQ42020,Dec2020,2020-12-31,147.52,879.147,0.303384,157.439,0.13716799999999998,84.635,51.70175,0.058808,0.48471,0.79056,Commodity Chemicals ,0.830489,1.2244,8.92875,0.0136201,0.067,0.0009,39.94896,2020.0,79.94632837277386,5.658579147757875,-25.454665978532105
Albemarle Corporation,NYSE:ALB,FQ32020,Sep2020,2020-09-30,89.28,746.868,0.340161,214.182,0.208206,98.301,78.80413,0.105512,0.74074,0.92,Commodity Chemicals ,0.8504970000000001,1.38089,11.85864,0.0137133,0.078,0.0009,38.7469,2020.0,8.904610880702608,-10.239116221829079,1.4124119905870651
Albemarle Corporation,NYSE:ALB,FQ22020,Jun2020,2020-06-30,77.21,764.049,0.30542400000000003,185.07,0.166519,85.624,63.4235,0.083009,0.59648,0.8,Commodity Chemicals ,0.874062,1.61346,11.15511,0.0064573,0.11,0.0008,37.8464,2020.0,-5.818492315198841,-8.174251019152372,-12.37174418439482
Albemarle Corporation,NYSE:ALB,FQ12020,Mar2020,2020-03-31,56.37,738.845,0.32850999999999997,185.848,0.17886500000000002,107.204,74.06963,0.10025,0.69728,1.0092,Commodity Chemicals ,0.812539,1.80663,11.81042,0.0153933,0.044000000000000004,0.0008,36.47531,2020.0,-31.239326665040263,-11.203344935004992,-12.003371228083465
Albemarle Corporation,NYSE:ALB,FQ42019,Dec2019,2019-12-31,73.04,992.564,0.342155,242.296,0.214245,90.391,100.72425,0.101478,0.9499,0.85245,Commodity Chemicals ,0.778799,1.57922,14.47516,0.0228513,0.036000000000000004,0.0155,37.08263,2019.0,-10.905098804586482,19.289381586031844,14.724028049375223
Albemarle Corporation,NYSE:ALB,FQ32019,Sep2019,2019-09-30,69.52,879.747,0.35233600000000004,245.404,0.217013,155.07,109.43513,0.12439299999999999,1.03242,1.46,Commodity Chemicals ,0.5147120000000001,1.38594,23.17888,0.017113100000000003,0.035,0.019,36.18334,2019.0,-15.19882898267871,5.730688985462656,16.195625926259112
Albemarle Corporation,NYSE:ALB,FQ22019,Jun2019,2019-06-30,70.41,885.052,0.36835500000000004,250.205,0.22287600000000002,154.198,115.93488,0.130992,1.09413,1.45,Commodity Chemicals ,0.5070790000000001,1.45476,22.57452,0.0164849,0.036000000000000004,0.024,35.86627,2019.0,-14.113198341058803,6.368260133835865,18.468837447147003
Albemarle Corporation,NYSE:ALB,FQ12019,Mar2019,2019-03-31,81.98,832.064,0.34118200000000004,211.199,0.194595,133.569,96.13425,0.11553699999999999,0.90865,1.26,Commodity Chemicals ,0.504897,1.55468,17.77149,0.018625199999999998,0.038,0.024300000000000002,34.66044,2019.0,0.0,0.0,0.0
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ42023,Dec2023,2023-12-31,126.77,757.579,0.706002,451.88,0.43194699999999997,-88.429,53.19838,0.070221,0.31093,-0.53901,Office REITs ,0.517107,2.3827,14.40435,0.0335212,0.037000000000000005,0.0533,107.4464,2023.0,-11.076038159371498,110.44562596530993,99.36292806028358
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ32023,Sep2023,2023-09-30,100.1,714.03,0.695129,427.134,0.253471,24.269,61.99938,0.08683,0.3628,0.12789,Office REITs ,0.510185,2.32735,38.16063,0.036997,0.038,0.0533,107.19529,2023.0,-29.783950617283956,98.34827827594252,88.44535034544829
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ22023,Jun2023,2023-06-30,113.49,714.081,0.7033469999999999,431.576,0.256007,89.937,59.81825,0.083769,0.35009,0.51,Office REITs ,0.508182,3.43806,25.7787,0.0296918,0.036000000000000004,0.0508,108.63799,2023.0,-20.391414141414145,98.36244541484717,90.40509657551775
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ12023,Mar2023,2023-03-31,125.59,700.989,0.7047979999999999,424.224,0.226711,77.862,60.4215,0.086194,0.35379,0.44,Office REITs ,0.5264070000000001,4.13095,31.4643,0.0498497,0.035,0.0483,109.14744,2023.0,-11.903759820426487,94.72565752191741,87.16150038383142
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ42022,Dec2022,2022-12-31,145.67,670.453,0.695203,402.984,0.45939599999999997,54.319,47.24288,0.070464,0.28564,0.31315,Office REITs ,0.465826,3.20028,23.46767,0.06454399999999999,0.035,0.0433,111.11312,2022.0,2.1815375982042546,86.24315254952943,77.79071922068982
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ32022,Sep2022,2022-09-30,140.19,659.892,0.6951179999999999,385.199,0.233092,344.696,43.023,0.065197,0.26631,2.11,Office REITs ,0.514452,2.89866,17.12935,0.0820167,0.035,0.0308,108.32853,2022.0,-1.6624579124579157,83.30944364812161,69.94423414599711
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ22022,Jun2022,2022-06-30,145.03,643.977,0.6951999999999999,387.536,0.2519,272.214,49.05763,0.076179,0.30386,1.68281,Office REITs ,0.522132,2.43329,15.97625,0.0905976,0.036000000000000004,0.0158,106.1548,2022.0,1.7326038159371484,78.88846294876495,70.97528478527498
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ12022,Mar2022,2022-03-31,201.25,615.285,0.705294,379.111,0.22502,-149.569,44.65238,0.072571,0.28226,-0.96,Office REITs ,0.53066,3.292,13.13957,0.0854246,0.036000000000000004,0.0033,104.88916,2022.0,41.16863075196408,70.91819727324243,67.25829649433958
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ42021,Dec2021,2021-12-31,222.96,579.941,0.697008,346.833,0.438284,74.895,-40.16975,-0.069265,-0.26175,0.47101,Office REITs ,0.48476199999999997,2.21806,2.39053,0.07036400000000001,0.039,0.0007000000000000001,102.43701,2021.0,56.3973063973064,61.10009222529641,53.01770918813035
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ32021,Sep2021,2021-09-30,191.07,550.85,0.698656,333.26,0.24704,103.147,83.394,0.151391,0.55281,0.67,Office REITs ,0.567703,1.98816,9.51533,0.0539035,0.047,0.0006,96.05233,2021.0,34.02777777777777,53.01898952187296,47.029497666128414
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ22021,Jun2021,2021-06-30,181.94,512.228,0.718963,317.126,0.273981,385.084,236.46775,0.46164499999999997,1.62159,2.60972,Office REITs ,0.569336,2.85363,9.19674,0.0539145,0.059000000000000004,0.0008,94.16244,2021.0,27.623456790123452,42.290298565507726,39.911409940792886
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ12021,Mar2021,2021-03-31,164.3,483.386,0.7147450000000001,299.39,0.24509799999999998,8.121,42.048,0.08698600000000001,0.3061,0.05506,Office REITs ,0.601135,3.04176,8.37075,0.026197599999999998,0.061,0.0006,89.18579,2021.0,15.24971941638609,34.278364834383375,32.08654295823737
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ42020,Dec2020,2020-12-31,178.22,459.713,0.702494,276.742,0.44460700000000003,441.484,190.66663,0.414751,1.42621,3.26163,Office REITs ,0.5883039999999999,3.327,7.50544,0.0136201,0.067,0.0009,85.78304,2020.0,25.014029180695847,27.70231229929887,22.09457253531691
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ32020,Sep2020,2020-09-30,160.0,548.82,0.7441,357.485,0.35463900000000004,81.056,81.92138,0.149268,0.65589,0.63,Office REITs ,0.660651,2.91285,8.36174,0.0137133,0.078,0.0009,80.27658,2020.0,12.233445566778899,52.45508183606121,57.71721770742339
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ22020,Jun2020,2020-06-30,162.25,448.449,0.7236889999999999,278.976,0.27814900000000004,229.654,151.32988,0.337451,1.21698,1.81519,Office REITs ,0.706025,2.65437,12.02846,0.0064573,0.11,0.0008,75.71889,2020.0,13.811728395061726,24.573319110637023,23.080181062551283
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ12020,Mar2020,2020-03-31,137.06,436.803,0.7044360000000001,259.773,0.19294,18.765,8.51263,0.019488000000000002,0.0701,0.15025,Office REITs ,0.6961809999999999,3.24248,3.91584,0.0153933,0.044000000000000004,0.0008,74.9852,2020.0,-3.8580246913580245,21.338211273709124,14.608094872541502
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ42019,Dec2019,2019-12-31,161.58,412.891,0.70488,252.42,0.389938,202.441,128.83363,0.31202799999999997,1.12839,1.74182,Office REITs ,0.6933849999999999,3.00649,5.64986,0.0228513,0.036000000000000004,0.0155,73.39241,2019.0,13.34175084175085,14.695767636699006,11.364057495301365
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ32019,Sep2019,2019-09-30,154.04,393.435,0.704017,243.281,0.288446,-47.202,30.85225,0.078417,0.27517,-0.44393,Office REITs ,0.7818600000000001,3.57481,5.36731,0.017113100000000003,0.035,0.019,68.32704,2019.0,8.05274971941638,9.291143038101271,7.332062718938332
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ22019,Jun2019,2019-06-30,141.09,375.118,0.7182510000000001,234.941,0.289396,78.767,46.07488,0.122827,0.41348,0.68,Office REITs ,0.7848189999999999,3.39791,5.58369,0.0164849,0.036000000000000004,0.024,67.61192,2019.0,-1.0311447811447803,4.202917875040278,3.652575200077647
"Alexandria Real Estate Equities, Inc.",NYSE:ARE,FQ12019,Mar2019,2019-03-31,142.56,359.988,0.718043,226.662,0.25716100000000003,129.159,82.45288,0.229043,0.74246,1.11,Office REITs ,0.728822,3.39797,5.91187,0.018625199999999998,0.038,0.024300000000000002,67.53977,2019.0,0.0,0.0,0.0
"Align Technology, Inc.",NasdaqGS:ALGN,FQ42023,Dec2023,2023-12-31,274.0,956.726,0.713709,218.577,0.197386,124.014,116.3625,0.121625,1.53709,1.63098,Health Care Supplies ,0.034876,1.18388,0,0.0335212,0.037000000000000005,0.0533,48.35816,2023.0,-3.6331023810361143,74.27623681396649,60.95626624643774
"Align Technology, Inc.",NasdaqGS:ALGN,FQ32023,Sep2023,2023-09-30,305.32,960.214,0.6905500000000001,203.376,0.177612,121.427,101.31938,0.105517,1.32324,1.58,Health Care Supplies ,0.033352,1.27264,0,0.036997,0.038,0.0533,49.64049,2023.0,7.38226708402209,74.91160735266527,49.76251666065287
"Align Technology, Inc.",NasdaqGS:ALGN,FQ22023,Jun2023,2023-06-30,353.64,1002.173,0.712061,207.75,0.17564900000000003,111.814,107.24313,0.10701000000000001,1.40143,1.46,Health Care Supplies ,0.03667,1.17009,0,0.0296918,0.036000000000000004,0.0508,47.5396,2023.0,24.37660464952696,82.55481619247647,52.98345348640269
"Align Technology, Inc.",NasdaqGS:ALGN,FQ12023,Mar2023,2023-03-31,334.14,943.147,0.7004779999999999,169.336,0.145911,87.798,84.14,0.08921099999999998,1.09385,1.14,Health Care Supplies ,0.036429,1.16327,0,0.0498497,0.035,0.0483,45.48132,2023.0,17.51837653430873,71.8026999604715,24.696058144758066
"Align Technology, Inc.",NasdaqGS:ALGN,FQ42022,Dec2022,2022-12-31,210.9,901.515,0.685181,146.358,0.129294,41.775,72.07563,0.079949,0.92952,0.53297,Health Care Supplies ,0.035238,1.25884,0,0.06454399999999999,0.035,0.0433,46.60926,2022.0,-25.825625153870497,64.21905710866329,7.7754622640814715
"Align Technology, Inc.",NasdaqGS:ALGN,FQ32022,Sep2022,2022-09-30,207.11,890.348,0.695423,175.845,0.16572800000000001,72.7,76.65063,0.08609,0.98153,0.93,Health Care Supplies ,0.032714,1.38199,0,0.0820167,0.035,0.0308,47.29964,2022.0,-27.15858333626419,62.18488772630975,29.489171496108213
"Align Technology, Inc.",NasdaqGS:ALGN,FQ22022,Jun2022,2022-06-30,236.67,969.553,0.7091500000000001,218.477,0.198128,112.8,108.50563,0.111913,1.38409,1.43887,Health Care Supplies ,0.034159999999999996,1.31722,0,0.0905976,0.036000000000000004,0.0158,46.10719,2022.0,-16.762212921605176,76.61279011095303,60.88262800167895
"Align Technology, Inc.",NasdaqGS:ALGN,FQ12022,Mar2022,2022-03-31,436.0,973.219,0.728865,227.708,0.20795100000000002,134.298,117.17875,0.120403,1.48814,1.7,Health Care Supplies ,0.035514000000000004,1.33114,0,0.0854246,0.036000000000000004,0.0033,46.5307,2022.0,53.34294657616151,77.28058494893175,67.68017437536358
"Align Technology, Inc.",NasdaqGS:ALGN,FQ42021,Dec2021,2021-12-31,657.18,1031.099,0.722106,250.48,0.218496,190.961,137.5075,0.13336,1.74593,2.40658,Health Care Supplies ,0.034608,1.29625,0,0.07036400000000001,0.039,0.0007000000000000001,46.0261,2021.0,131.1328386030317,87.82394698444908,84.44907547183703
"Align Technology, Inc.",NasdaqGS:ALGN,FQ32021,Sep2021,2021-09-30,665.43,1015.906,0.7433320000000001,288.774,0.261402,180.969,163.7425,0.161178,2.07521,2.28,Health Care Supplies ,0.027446,1.37144,0,0.0539035,0.047,0.0006,44.59953,2021.0,134.03439665177785,85.05640552961813,112.64810491977113
"Align Technology, Inc.",NasdaqGS:ALGN,FQ22021,Jun2021,2021-06-30,611.0,1010.808,0.750427,294.794,0.269885,199.714,168.00125,0.166204,2.12638,2.51,Health Care Supplies ,0.028581,1.31548,0,0.0539145,0.059000000000000004,0.0008,42.86885,2021.0,114.8911476101713,84.1277590255223,117.08112725425075
"Align Technology, Inc.",NasdaqGS:ALGN,FQ12021,Mar2021,2021-03-31,541.53,894.771,0.756727,251.081,0.256318,200.376,136.38625,0.152425,1.72641,2.51,Health Care Supplies ,0.025152,1.51779,0,0.026197599999999998,0.061,0.0006,42.88283,2021.0,90.45827031969894,62.990576915720496,84.8916413228374
"Align Technology, Inc.",NasdaqGS:ALGN,FQ42020,Dec2020,2020-12-31,534.38,834.52,0.7315130000000001,237.953,0.26013000000000003,158.988,134.08875,0.160677,1.70049,1.99232,Health Care Supplies ,0.026649,1.39524,0,0.0136201,0.067,0.0009,41.00767,2020.0,87.94358667745227,52.01531592743515,75.22441255090243
"Align Technology, Inc.",NasdaqGS:ALGN,FQ32020,Sep2020,2020-09-30,327.36,734.144,0.7274970000000001,201.555,0.246775,139.371,115.34063,0.157108,1.46327,1.76,Health Care Supplies ,0.028413,1.3133,0,0.0137133,0.078,0.0009,38.4719,2020.0,15.133823374248244,33.73092567731265,48.42156422359516
"Align Technology, Inc.",NasdaqGS:ALGN,FQ22020,Jun2020,2020-06-30,274.44,352.314,0.636727,-49.455,-0.195564,-40.602,-45.30813,-0.128601,-0.5752,-0.52,Health Care Supplies ,0.025124,1.22053,0,0.0064573,0.11,0.0008,36.11334,2020.0,-3.478352618436319,-35.82283945782199,-136.41779394546353
"Align Technology, Inc.",NasdaqGS:ALGN,FQ12020,Mar2020,2020-03-31,173.95,550.963,0.715757,90.656,0.12926,1518.131,40.90938,0.07425,0.52053,19.21,Health Care Supplies ,0.025927,1.73114,0,0.0153933,0.044000000000000004,0.0008,36.22429,2020.0,-38.82108817219428,0.36286069755960915,-33.24251283146415
"Align Technology, Inc.",NasdaqGS:ALGN,FQ42019,Dec2019,2019-12-31,279.04,649.787,0.726327,172.946,0.234769,121.262,97.37313,0.14985300000000001,1.23919,1.53361,Health Care Supplies ,0.043975999999999994,1.68225,0,0.0228513,0.036000000000000004,0.0155,17.1633,2019.0,-1.8605141912566256,18.364540203398725,27.35439878055066
"Align Technology, Inc.",NasdaqGS:ALGN,FQ32019,Sep2019,2019-09-30,180.92,607.341,0.720442,140.066,0.200645,102.524,76.01688,0.125163,0.95821,1.28,Health Care Supplies ,0.043714,1.73026,0,0.017113100000000003,0.035,0.019,16.56599,2019.0,-36.36971125101115,10.632619938029514,3.1421439038579044
"Align Technology, Inc.",NasdaqGS:ALGN,FQ22019,Jun2019,2019-06-30,273.7,600.697,0.719645,144.662,0.211404,147.142,77.18375,0.12849,0.96548,1.83,Health Care Supplies ,0.054804000000000005,1.84701,0,0.0164849,0.036000000000000004,0.024,17.20005,2019.0,-3.7386135828087066,9.422355643558584,6.52655763297226
"Align Technology, Inc.",NasdaqGS:ALGN,FQ12019,Mar2019,2019-03-31,284.33,548.971,0.732453,135.799,0.216738,71.848,71.50063,0.130244,0.89532,0.89,Health Care Supplies ,0.104323,1.78798,0,0.018625199999999998,0.038,0.024300000000000002,15.6963,2019.0,0.0,0.0,0.0
Allegion plc,NYSE:ALLE,FQ42023,Dec2023,2023-12-31,126.69,897.4,0.429351,192.8,0.198127,118.6,97.1875,0.108298,1.10692,1.34152,Building Products ,1.6430250000000002,1.26044,9.08406,0.0335212,0.037000000000000005,0.0533,15.06548,2023.0,39.6648660566641,37.00763358778625,50.860719874804396
Allegion plc,NYSE:ALLE,FQ32023,Sep2023,2023-09-30,104.2,917.9,0.439372,220.9,0.22703900000000002,156.3,106.2125,0.115712,1.20833,1.77,Building Products ,1.754507,2.03155,10.33916,0.036997,0.038,0.0533,14.03506,2023.0,14.871568735530824,40.13740458015267,72.84820031298905
Allegion plc,NYSE:ALLE,FQ22023,Jun2023,2023-06-30,120.02,912.5,0.440438,211.7,0.218739,142.0,101.5625,0.11130100000000001,1.15543,1.61,Building Products ,1.935291,1.92978,9.59916,0.0296918,0.036000000000000004,0.0508,12.97158,2023.0,32.311762760445376,39.31297709923664,65.64945226917057
Allegion plc,NYSE:ALLE,FQ12023,Mar2023,2023-03-31,106.73,923.0,0.42361800000000005,203.4,0.206825,123.5,94.775,0.10268100000000001,1.07699,1.4,Building Products ,2.16322,1.87494,9.19492,0.0498497,0.035,0.0483,11.84476,2023.0,17.66067688237241,40.916030534351144,59.1549295774648
Allegion plc,NYSE:ALLE,FQ42022,Dec2022,2022-12-31,105.26,861.5,0.40708,180.8,0.191294,135.3,89.4625,0.10384499999999999,1.01778,1.53587,Building Products ,2.324827,1.72626,8.14451,0.06454399999999999,0.035,0.0433,10.72021,2022.0,16.04012788005734,31.52671755725191,41.471048513302044
Allegion plc,NYSE:ALLE,FQ32022,Sep2022,2022-09-30,89.68,913.7,0.40275799999999995,194.5,0.198642,114.6,88.3125,0.096653,1.00469,1.3,Building Products ,2.9354829999999996,1.79324,8.92352,0.0820167,0.035,0.0308,9.00796,2022.0,-1.1354867159078237,39.49618320610688,52.19092331768388
Allegion plc,NYSE:ALLE,FQ22022,Jun2022,2022-06-30,97.9,773.1,0.40745,169.2,0.203595,115.1,83.2125,0.10763400000000001,0.94667,1.3,Building Products ,2.732589,2.87189,10.46221,0.0905976,0.036000000000000004,0.0158,8.84487,2022.0,7.926358725609098,18.030534351145043,32.394366197183096
Allegion plc,NYSE:ALLE,FQ12022,Mar2022,2022-03-31,109.78,723.6,0.398977,144.8,0.18325,93.0,69.9625,0.096686,0.79323,1.05,Building Products ,2.070872,1.85262,13.06723,0.0854246,0.036000000000000004,0.0033,8.44636,2022.0,21.023040458604353,10.473282442748095,13.302034428795004
Allegion plc,NYSE:ALLE,FQ42021,Dec2021,2021-12-31,132.44,709.2,0.40397599999999995,130.2,0.18245899999999998,112.8,64.6625,0.091176,0.72492,1.26214,Building Products ,2.012722,1.85895,10.72348,0.07036400000000001,0.039,0.0007000000000000001,8.60505,2021.0,46.00374820857679,8.27480916030535,1.8779342723004628
Allegion plc,NYSE:ALLE,FQ32021,Sep2021,2021-09-30,132.18,717.0,0.419107,160.6,0.20892600000000003,143.5,79.65,0.111087,0.88796,1.59,Building Products ,1.754956,1.51455,13.96748,0.0539035,0.047,0.0006,9.63482,2021.0,45.717120493881616,9.465648854961833,25.665101721439747
Allegion plc,NYSE:ALLE,FQ22021,Jun2021,2021-06-30,139.3,746.9,0.42910600000000004,167.9,0.207792,118.7,85.025,0.113837,0.94472,1.31,Building Products ,1.929895,2.02836,14.42742,0.0539145,0.059000000000000004,0.0008,8.73388,2021.0,53.56631021938046,14.030534351145036,31.37715179968702
Allegion plc,NYSE:ALLE,FQ12021,Mar2021,2021-03-31,125.62,694.3,0.428345,154.6,0.20351400000000003,108.0,76.3625,0.109984,0.84192,1.18,Building Products ,2.08372,2.07278,13.47154,0.026197599999999998,0.061,0.0006,8.08119,2021.0,38.48528276926471,5.999999999999993,20.970266040688575
Allegion plc,NYSE:ALLE,FQ42020,Dec2020,2020-12-31,116.38,727.3,0.439846,168.1,0.221229,93.3,93.65,0.12876300000000002,1.02015,1.01289,Building Products ,1.82981,2.19559,14.56504,0.0136201,0.067,0.0009,9.09303,2020.0,28.298974754712823,11.038167938931291,31.533646322378715
Allegion plc,NYSE:ALLE,FQ32020,Sep2020,2020-09-30,98.91,728.4,0.43822000000000005,184.6,0.23613299999999998,146.9,92.6875,0.127248,1.0042,1.58,Building Products ,1.84367,2.29196,15.14987,0.0137133,0.078,0.0009,8.93546,2020.0,9.039797155771142,11.206106870229004,44.44444444444444
Allegion plc,NYSE:ALLE,FQ22020,Jun2020,2020-06-30,102.22,589.5,0.41832,116.9,0.177268,73.7,54.9375,0.093193,0.59521,0.79848,Building Products ,2.210882,2.10718,9.82308,0.0064573,0.11,0.0008,7.34552,2020.0,12.688788446698277,-10.0,-8.52895148669796
Allegion plc,NYSE:ALLE,FQ12020,Mar2020,2020-03-31,92.02,674.7,0.434415,145.5,0.197717,0.4,67.5875,0.100174,0.7291,0.00429,Building Products ,2.415281,2.01883,12.12403,0.0153933,0.044000000000000004,0.0008,6.62884,2020.0,1.4441627163488064,3.0076335877862665,13.849765258215966
Allegion plc,NYSE:ALLE,FQ42019,Dec2019,2019-12-31,124.54,719.5,0.44225099999999995,155.8,0.208339,80.7,86.25,0.119874,0.92842,0.85825,Building Products ,1.984613,1.97594,12.52632,0.0228513,0.036000000000000004,0.0155,8.16836,2019.0,37.29467533899241,9.84732824427481,21.90923317683882
Allegion plc,NYSE:ALLE,FQ32019,Sep2019,2019-09-30,103.65,748.3,0.452225,192.3,0.23880700000000002,131.6,96.7125,0.129242,1.03658,1.4,Building Products ,2.193684,1.89963,13.01496,0.017113100000000003,0.035,0.019,7.36416,2019.0,14.265240877521787,14.244274809160299,50.46948356807513
